"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Beheerder","Bhrtel","Bhremail","OIDN","UIDN","TERRID","NISCODE","NAAM.1","DATPUBLBS","NUMAC","LENGTE","OPPERVL","GEMNAAM","Longitude","Latitude"
FALSE,FALSE,"Peulis, Mechelbaan (N15), doodlopend zijwegje, inrit huis nr 664, 3 m opw brugje+lozing","Waversebeek",NA,NA,"YES","I_2580_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Putte",2580,2,6702,NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be",176,852,171,"12029","Putte",1976-01-23,"1975123003",40300,35158731.26,"Putte",165566.999894567,192140.998917758
FALSE,FALSE,"33/3-4;Guighoven; Kasteelstraat; einde traject afw brug; 20m afw verval","Mombeek",NA,NA,"YES","I_3724_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Kortessem",3724,2,7159,NA,"Limburg",NA,"christel.bouchet@limburg.be",181,854,45,"73040","Kortessem",1982-07-17,"1982001074",33179.68,33987008.99,"Kortessem",223453.99986964,170333.998923634
FALSE,FALSE,"Lampernisse, Zadelstraat","Oostkerkevaart",NA,NA,"YES","I_8600_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,2,1285,NA,"Westkustpolder","058/314653","info@westkustpolder.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",37356.9999355376,192748.998920821
FALSE,FALSE,"Esen, Vladslostraat, afw","Handzamevaart",NA,NA,"YES","I_8600_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,1,1208,NA,"VMM",NA,"d.slootmaekers@vmm.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",47527.9999324168,192821.998920483
FALSE,FALSE,"Vladslo, Einsdijkstraat, br. Eindsdijk-Esenbroek","Handzamevaart","nznmytqy",NA,"YES","I_8600_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,1,1208,NA,"VMM",NA,"d.slootmaekers@vmm.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",48850.002978634,192579.99566909
FALSE,FALSE,"Woumen, Noordbroekstraat, Rillebroek, afw","Stenensluisvaart",NA,NA,"YES","I_8600_4",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,1,1379,NA,"VMM",NA,"d.slootmaekers@vmm.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",42449.9999328468,188269.998922018
FALSE,FALSE,"Woumen, Rapestraat","Stenensluisvaart",NA,"TBD","YES","I_8600_5",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,1,1379,NA,"VMM",NA,"d.slootmaekers@vmm.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",41943.0021083518,188940.002098808
FALSE,FALSE,"Woumen, Noordbroekstraat, Rillebroek","Stenensluisvaart",NA,NA,"YES","I_8600_6",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,1,1379,NA,"VMM",NA,"d.slootmaekers@vmm.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",42341.9999329043,188306.998922007
FALSE,FALSE,"Woumen, Noordbroekstraat, Rillebroek","Noordkantvaart",NA,NA,"YES","I_8600_7",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,1,2083,NA,"VMM",NA,"d.slootmaekers@vmm.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",43145.003275645,188867.002788473
FALSE,FALSE,NA,"Ijzer",NA,"TBD","YES","I_8600_8",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",40816.8732834026,187583.271510912
FALSE,FALSE,NA,NA,"mwzkzmy1","08/07/2024","YES","I_8600_9",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",42633.4075623109,197351.849569324
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8600_10",NA,NA,NA,"Lotisch",NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",41562.5015672863,200265.444557394
FALSE,FALSE,"Woumen, Kasteelvijver","De Blankaart",NA,NA,"YES","I_8600_11",NA,NA,"ANB_Mtp","Lentisch",NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,"Dewulf Evy",NA,"recreatie.wvl.anb@vlaanderen.be",185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",44580.553017968,186965.0738525
FALSE,FALSE,"Diksmuide",NA,NA,NA,"YES","I_8600_12",NA,NA,"Scheers","Lentisch",NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",44743.0543332388,192678.242420604
FALSE,FALSE,NA,"Put van Nieuwkapelle",NA,NA,"YES","I_8600_13",NA,NA,"Scheers","Lentisch",NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",39982.0303335405,187998.288822177
FALSE,FALSE,NA,"nznmytqy",NA,NA,"YES","I_8600_14",NA,NA,NA,NA,NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",44630.8380004933,195702.749710265
FALSE,FALSE,NA,"Stjacobsleed","nznmytqy",NA,"YES","I_8600_15",NA,NA,NA,NA,NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",41666.1365559499,191846.889636936
FALSE,FALSE,NA,"Grote Beverdijkvaart","zmu2zji1","09/24","YES","I_8600_16",NA,NA,NA,NA,NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",40522.6143617144,197775.92890674
FALSE,FALSE,NA,"Oude A-vaart","zmu2zji1","09/24","YES","I_8600_17",NA,NA,NA,NA,NA,"West-Vlaanderen","Diksmuide",8600,NA,NA,NA,NA,NA,NA,185,856,153,"32003","Diksmuide",1976-01-23,"1975123003",63802.16,150738759.43,"Diksmuide",37943.6659956702,197169.40162288
FALSE,FALSE,"Moregem + Ooike,Pareel,Pareelstraat,afw weg","Volkaartsbeek",NA,NA,"YES","I_9790_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Oost-Vlaanderen","Wortegem-Petegem",9790,2,5528,NA,"Oost-Vlaanderen",NA,"waterbeleid@oost-vlaanderen.be",193,861,266,"45061","Wortegem-Petegem",1976-01-23,"1975123003",41071.06,42472518.06,"Wortegem-Petegem",92059.9999130924,171465.99892576
FALSE,FALSE,"Oude Schelde Elsegem","Oude Schelde Wortegem-Petegem","zgrhnjvm",NA,"YES","I_9790_2",NA,NA,"EcoWater","Lentisch",NA,"Oost-Vlaanderen","Wortegem-Petegem",9790,NA,NA,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",193,861,266,"45061","Wortegem-Petegem",1976-01-23,"1975123003",41071.06,42472518.06,"Wortegem-Petegem",92287.4080027465,168402.099739292
FALSE,FALSE,"Elsegem, Scheldestraat,Het Anker","Oude Schelde Wortegem-Petegem",NA,NA,"YES","I_9790_3",NA,NA,"ANB_Mtp","Lentisch",NA,"Oost-Vlaanderen","Wortegem-Petegem",9790,0,0,NA,"Coppens Xavier",NA,"recreatie.ovl.anb@vlaanderen.be",193,861,266,"45061","Wortegem-Petegem",1976-01-23,"1975123003",41071.06,42472518.06,"Wortegem-Petegem",92393.9999122168,168419.998926694
FALSE,FALSE,"Budingen, Leeuwerstr (betonnen fietspad), opw brug","Kleine Gete",NA,NA,"YES","I_3440_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,1,7161,NA,"VMM",NA,"d.slootmaekers@vmm.be",197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",202112.999877255,171893.998923438
FALSE,FALSE,"Budingen,aarden zijweg Molenstr thv hoek Steengrachtstr, opw brug","Grote Gete",NA,NA,"YES","I_3440_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,1,7153,NA,"VMM",NA,"d.slootmaekers@vmm.be",197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",200971.999877617,171810.998923478
FALSE,FALSE,"Zoutleeuw, Koepoortstr, Molenbeek, opw brug","Dormaalbeek",NA,NA,"YES","I_3440_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,1,7160,NA,"VMM",NA,"d.slootmaekers@vmm.be",197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",201254.999876688,168542.998924485
FALSE,FALSE,"Budingen, Terweidenstr, afw limnigraaf en brug","Gete",NA,NA,"YES","I_3440_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,1,7162,NA,"VMM",NA,"d.slootmaekers@vmm.be",197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",201988.999877541,172875.998923125
TRUE,TRUE,"aan 430000, opw oude stenen brugje","Kleine Gete","nwi2m2u2","11/07/24","YES","I_3440_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,2,7161,NA,"Vlaams-Brabant",NA,"ingrid.beuls@vlaamsbrabant.be",197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",202300.001632738,170952.002299467
TRUE,TRUE,"Leeuwerweg, thv kruispunt met landweg, vanaf 2de betonnen brugje","Vloedgracht","nwi2m2u2","11/07/24","YES","I_3440_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,1,7957,NA,"VMM",NA,"d.slootmaekers@vmm.be",197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",201607.998939773,170312.997761931
FALSE,FALSE,"Zoutleeuw, Koepoortstr, begin traj opw mpl 443000","Dormaalbeek",NA,NA,"YES","I_3440_7",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,1,7160,NA,"VMM",NA,"d.slootmaekers@vmm.be",197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",201254.999876688,168542.998924485
FALSE,FALSE,"vijver het Vinne, Zoutleeuw, thv zuidwestelijke punt, via knuppelpad, links in open water, thv dode boom","Vinne",NA,NA,"YES","I_3440_8",NA,NA,"ANB_Mtp","Lentisch",NA,"Vlaams-Brabant","Zoutleeuw",3440,NA,NA,NA,NA,NA,NA,197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",202842.999876444,169705.998924095
FALSE,FALSE,NA,"Watering De Kleine Gete","nwi2m2u2","11/07/24","NO","V_3440_9","waterpeil half juli te laag",NA,NA,NA,NA,"Vlaams-Brabant","Zoutleeuw",3440,NA,NA,NA,NA,NA,NA,197,862,46,"24130","Zoutleeuw",1982-12-29,"1982001920",45584.38,46845084.75,"Zoutleeuw",203010.972687364,170101.080689015
FALSE,FALSE,"Alken, Meerdegatstr, tss kruising met Expressweg Sint-Truiden en Jardinstr, opw weg","Kleine Herk",NA,NA,"YES","I_3570_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Alken",3570,1,7812,NA,"VMM",NA,"d.slootmaekers@vmm.be",203,866,42,"73001","Alken",1982-07-17,"1982001074",27712.88,28235495.91,"Alken",216052.003313654,175782.000035928
FALSE,FALSE,"Steenbruggestraat","Maalbeek",NA,NA,"YES","I_8570_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Anzegem",8570,2,4851,NA,"West-Vlaanderen",NA,NA,219,876,275,"34002","Anzegem",1976-01-23,"1975123003",35541,42354123.41,"Anzegem",85645.9999151293,171485.998925922
TRUE,TRUE,"Houtvenne, Linieweg, afw brugje","Steenkensbeek","yjbjnzi1","TBD","YES","I_2235_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Hulshout",2235,2,8518,NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be",231,884,170,"13016","Hulshout",1982-12-29,"1982001920",31535.09,17378929.74,"Hulshout",180395.001289997,194739.003250919
FALSE,FALSE,"Hulshout; Linieweg; afw brugje mtp 324300","Steenkensbeek",NA,NA,"YES","I_2235_2","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Hulshout",2235,2,8518,NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be",231,884,170,"13016","Hulshout",1982-12-29,"1982001920",31535.09,17378929.74,"Hulshout",180330.999890353,194799.998916672
TRUE,TRUE,NA,"Grote Nete","yjbjnzi1","TBD","NO","V_2235_3",NA,NA,NA,NA,NA,"Antwerpen","Hulshout",2235,NA,NA,NA,NA,NA,NA,231,884,170,"13016","Hulshout",1982-12-29,"1982001920",31535.09,17378929.74,"Hulshout",179295.541519989,194713.876567425
FALSE,FALSE,"suggestie I Beuls VL Brabant","Herseltseloop","yjbjnzi1","TBD","NO","V_3130_1",NA,NA,NA,NA,NA,"Vlaams-Brabant","Begijnendijk",3130,NA,NA,NA,NA,NA,NA,247,894,188,"24007","Begijnendijk",1976-01-23,"1975123003",25399.72,17655416.61,"Begijnendijk",179937.419488175,190818.111222385
FALSE,FALSE,"Geetbets, Kasteellaan, opw brug","Gete",NA,NA,"YES","I_3450_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Geetbets",3450,9,7162,NA,NA,NA,NA,249,895,41,"24028","Geetbets",1976-01-23,"1975123003",32100.76,35517670.78,"Geetbets",203384.999878101,176912.998921842
FALSE,FALSE,"Grazen, Galgestr, opw brug","Melsterbeek",NA,NA,"YES","I_3454_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Geetbets",3454,1,7154,NA,"VMM",NA,"d.slootmaekers@vmm.be",249,895,41,"24028","Geetbets",1976-01-23,"1975123003",32100.76,35517670.78,"Geetbets",204867.999476491,172525.998723193
FALSE,FALSE,"Geetbets, Kasteellaan, 20m afw brug en 428800","Gete",NA,NA,"YES","I_3450_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Geetbets",3450,1,7162,NA,"VMM",NA,"d.slootmaekers@vmm.be",249,895,41,"24028","Geetbets",1976-01-23,"1975123003",32100.76,35517670.78,"Geetbets",203436.999878118,177020.998921814
FALSE,FALSE,"Geetbets, Dorpsstr, afw mpl 429000","Gete",NA,NA,"YES","I_3450_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Geetbets",3450,1,7162,NA,"VMM",NA,"d.slootmaekers@vmm.be",249,895,41,"24028","Geetbets",1976-01-23,"1975123003",32100.76,35517670.78,"Geetbets",202872.999877931,175540.998922278
FALSE,FALSE,"Geetbets, landweg in verlengde Brugkensweg, in wei 90° bocht links tot einde populierenrij, dan 90° bocht rechts tot aan de Gete, traject 50m opw einde wei","Gete",NA,NA,"YES","I_3450_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Geetbets",3450,1,7162,NA,"VMM",NA,"d.slootmaekers@vmm.be",249,895,41,"24028","Geetbets",1976-01-23,"1975123003",32100.76,35517670.78,"Geetbets",202431.999877864,174725.998922541
FALSE,FALSE,"33/1-2;Geetbets; einde traject op 10m afw brug aan MP 434000","Melsterbeek",NA,NA,"YES","I_3450_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Geetbets",3450,1,7154,NA,"VMM",NA,"d.slootmaekers@vmm.be",249,895,41,"24028","Geetbets",1976-01-23,"1975123003",32100.76,35517670.78,"Geetbets",203779.999877976,176912.998921836
FALSE,FALSE,"33/1-2;Runkelen.begin traject aan 1ste bocht opw MP 435000","Melsterbeek",NA,NA,"YES","I_3454_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Geetbets",3454,1,7154,NA,"VMM",NA,"d.slootmaekers@vmm.be",249,895,41,"24028","Geetbets",1976-01-23,"1975123003",32100.76,35517670.78,"Geetbets",204902.999876468,172513.998923206
FALSE,FALSE,"Ramsel; Ramselsestwg (zijstraat), opw brug","Raamdonksebeek","yjbjnzi1","TBD","YES","I_2230_1","bij voorkeur tussen 20/07 - 01/09",NA,"VMM_Mtp","Lotisch",NA,"Antwerpen","Herselt",2230,2,8657,NA,"Antwerpen",NA,"hans.vanloy@provincieantwerpen.be",253,897,168,"13013","Herselt",1976-01-23,"1975123003",46472.89,52372754.47,"Herselt",183685.998438919,192237.99767798
FALSE,FALSE,NA,"Herseltseloop","zjlmntu5",NA,"YES","I_2230_2",NA,NA,NA,NA,NA,"Antwerpen","Herselt",2230,NA,NA,NA,NA,NA,NA,253,897,168,"13013","Herselt",1976-01-23,"1975123003",46472.89,52372754.47,"Herselt",187477.013409348,190968.506934852
FALSE,FALSE,"Oostvleteren, Stavelestraat, Evershamhoeve","Poperingevaart","nzm3mdi0",NA,"YES","I_8640_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Vleteren",8640,1,1203,NA,"VMM",NA,"d.slootmaekers@vmm.be",259,901,225,"33041","Vleteren",1976-01-23,"1975123003",37271.93,38576030.1,"Vleteren",33885.9988939993,183134.004414798
FALSE,FALSE,"Oostvleteren, Kruisboomstraat, Eikhoek","Poperingevaart",NA,NA,"YES","I_8640_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Vleteren",8640,1,1203,NA,"VMM",NA,"d.slootmaekers@vmm.be",259,901,225,"33041","Vleteren",1976-01-23,"1975123003",37271.93,38576030.1,"Vleteren",35516.9999327672,179363.998924961
FALSE,FALSE,"Meeuwen, Peerderbaan, aan grensbord Meeuwen, OPW brug+LZP","Gielisbeek",NA,NA,"YES","I_3990_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Peer",3990,2,9663,NA,"Limburg",NA,"christel.bouchet@limburg.be",279,913,13,"72030","Peer",1982-07-17,"1982001074",47201.93,87235995.68,"Peer",228832.99987569,201216.998913945
FALSE,FALSE,"Wauberg, Meeuwerbaan (N719), grensbord Peer/Meeuwen, opw weg","Gielisbeek",NA,NA,"YES","I_3990_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Peer",3990,2,9663,NA,"Limburg",NA,"christel.bouchet@limburg.be",279,913,13,"72030","Peer",1982-07-17,"1982001074",47201.93,87235995.68,"Peer",228077.999875221,198331.998914841
FALSE,FALSE,"Wijchmaal, onverhard einde Elsevaart, opw. brugje","Bollisenbeek",NA,NA,"YES","I_3990_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Peer",3990,2,9702,NA,"Limburg",NA,"christel.bouchet@limburg.be",279,913,13,"72030","Peer",1982-07-17,"1982001074",47201.93,87235995.68,"Peer",222497.999877354,199265.998914633
FALSE,FALSE,"Bovenstestr, opw weg en zijgrachtjes","Kleinbeek",NA,NA,"YES","I_3990_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Peer",3990,2,9633,NA,"Limburg",NA,"christel.bouchet@limburg.be",279,913,13,"72030","Peer",1982-07-17,"1982001074",47201.93,87235995.68,"Peer",224494.999877462,202414.998913633
TRUE,TRUE,"Einde traject 10m afw brug aan MP 99500","Bollisenbeek","mwnhmtq1","TBD","YES","I_3990_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Peer",3990,2,9702,NA,"Limburg",NA,"christel.bouchet@limburg.be",279,913,13,"72030","Peer",1982-07-17,"1982001074",47201.93,87235995.68,"Peer",221623.998251467,201212.994505044
FALSE,FALSE,"Wijchmaal, Elsevaart, einde traject 10m afw brug aan MP 99550","Bollisenbeek",NA,NA,"YES","I_3990_6",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Peer",3990,2,9702,NA,"Limburg",NA,"christel.bouchet@limburg.be",279,913,13,"72030","Peer",1982-07-17,"1982001074",47201.93,87235995.68,"Peer",222458.999877389,199380.998914596
FALSE,FALSE,"Runkelen:Binderveldseweg/Binderveld:Molenstr, opw brug","Melsterbeek",NA,NA,"YES","I_3850_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Nieuwerkerken",3850,1,7154,NA,"VMM",NA,"d.slootmaekers@vmm.be",282,916,43,"71045","Nieuwerkerken",1982-07-17,"1982001074",35499.9,22509814.58,"Nieuwerkerken",205690.999476083,172043.998723331
FALSE,FALSE,"Vorsterweg,  afw brug","Grote Laak",NA,NA,"YES","I_3980_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tessenderlo",3980,1,8503,NA,"VMM",NA,"d.slootmaekers@vmm.be",294,922,24,"71057","Tessenderlo",1849-06-23,NA,47356.87,51642534.54,"Tessenderlo",200835.999884106,197114.998915614
FALSE,FALSE,"Tessenderlo, zijstraat industrieweg, afw brug","Grotebeek",NA,NA,"YES","I_3980_2",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tessenderlo",3980,1,7751,NA,"VMM",NA,"d.slootmaekers@vmm.be",294,922,24,"71057","Tessenderlo",1849-06-23,NA,47356.87,51642534.54,"Tessenderlo",203305.999882493,194053.998916524
FALSE,FALSE,"Laakdal; Vorst; Lindestraat; beginnen 10m opw brugje","Grote Laak",NA,NA,"YES","I_3980_3",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tessenderlo",3980,1,8503,NA,"VMM",NA,"d.slootmaekers@vmm.be",294,922,24,"71057","Tessenderlo",1849-06-23,NA,47356.87,51642534.54,"Tessenderlo",198355.999884843,196771.998915758
FALSE,FALSE,"Tessenderlo; Vorsterweg; mtp 326100 (130m afw brug)","Grote Laak",NA,NA,"YES","I_3980_4",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tessenderlo",3980,1,8503,NA,"VMM",NA,"d.slootmaekers@vmm.be",294,922,24,"71057","Tessenderlo",1849-06-23,NA,47356.87,51642534.54,"Tessenderlo",200811.999884119,197190.998915584
FALSE,FALSE,"Ham; Bergstraat; 120m afw straat beginnen (op scheiding maïsveld/bos)","Grote Laak",NA,NA,"YES","I_3980_5",NA,NA,"VMM_Mtp","Lotisch",NA,"Limburg","Tessenderlo",3980,1,8503,NA,"VMM",NA,"d.slootmaekers@vmm.be",294,922,24,"71057","Tessenderlo",1849-06-23,NA,47356.87,51642534.54,"Tessenderlo",204384.999882852,196892.998915633
FALSE,FALSE,"Meensel/Kapellen, aan  grensbord Kapellen / Glabbeek, Tiensebaan/Stationstr, langs weg, voor samenvloeiing met Dorpswaterloop","Begijnebeek",NA,NA,"YES","I_3381_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Glabbeek",3381,9,7163,NA,NA,NA,NA,299,926,260,"24137","Glabbeek",1976-01-23,"1975123003",30121.63,26991679.75,"Glabbeek",190548.999882224,176207.998922272
FALSE,FALSE,"Hoeleden, Zuurbemdestw, 10m afw 425000","Velpe",NA,NA,"YES","I_3471_1",NA,NA,"VMM_Mtp","Lotisch",NA,"Vlaams-Brabant","Glabbeek",3471,1,7155,NA,"VMM",NA,"d.slootmaekers@vmm.be",299,926,260,"24137","Glabbeek",1976-01-23,"1975123003",30121.63,26991679.75,"Glabbeek",193219.999880648,173524.998923059
FALSE,FALSE,NA,NA,NA,NA,"YES","I_8890_2",NA,NA,NA,NA,NA,"West-Vlaanderen","Moorslede",8890,NA,NA,NA,NA,NA,NA,306,930,246,"36012","Moorslede",1976-01-23,"1975123003",33891.35,35447842.73,"Moorslede",60034.4891829048,172226.628523211
FALSE,FALSE,NA,"Oude Veurnevaart - Langeleed",NA,NA,"YES","I_8670_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Koksijde",8670,2,1212,NA,"Westkustpolder","058/314653","info@westkustpolder.be",7,931,139,"38014","Koksijde",1976-01-23,"1975123003",37877.29,50360804.1,"Koksijde",32061.9999391351,200637.998918596
FALSE,FALSE,NA,"Oude Veurnevaart - Langeleed",NA,NA,"YES","I_8670_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Koksijde",8670,2,1212,NA,"Westkustpolder","058/314653","info@westkustpolder.be",7,931,139,"38014","Koksijde",1976-01-23,"1975123003",37877.29,50360804.1,"Koksijde",31166.9999390104,198977.998919135
FALSE,FALSE,"Privé (SUNPARKS)",NA,NA,NA,"YES","I_8670_3",NA,NA,"Scheers","Lentisch",NA,"West-Vlaanderen","Koksijde",8670,NA,NA,NA,NA,NA,NA,7,931,139,"38014","Koksijde",1976-01-23,"1975123003",37877.29,50360804.1,"Koksijde",33981.76873926,203507.544117657
FALSE,FALSE,"Ramskapelle, Diksmuidse weg, Koolhofbrug","Slijkvaart",NA,NA,"YES","I_8620_1",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Nieuwpoort",8620,1,1211,NA,"VMM",NA,"d.slootmaekers@vmm.be",101,933,127,"38016","Nieuwpoort",1976-01-23,"1975123003",36451,33284018.61,"Nieuwpoort",36749.999937986,201799.998918094
FALSE,FALSE,"Ramskapelle, Violettestraat, Hve Rijkenhoek","Grote Beverdijkvaart",NA,NA,"YES","I_8620_2",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Nieuwpoort",8620,1,1205,NA,"VMM",NA,"d.slootmaekers@vmm.be",101,933,127,"38016","Nieuwpoort",1976-01-23,"1975123003",36451,33284018.61,"Nieuwpoort",39519.9999370771,201572.998918064
FALSE,FALSE,"Ramskapelle, Koolhofstraat, Koolhofbrug","Slijkvaart",NA,NA,"YES","I_8620_3",NA,NA,"VMM_Mtp","Lotisch",NA,"West-Vlaanderen","Nieuwpoort",8620,1,1211,NA,"VMM",NA,"d.slootmaekers@vmm.be",101,933,127,"38016","Nieuwpoort",1976-01-23,"1975123003",36451,33284018.61,"Nieuwpoort",36508.9999379662,201425.998918207
