"isReserved","updateRes","OMSCHR","NAAM","vrijwillID","startDate","SugbyINBO","locID","restricties","Sampler","dataset","SystemType","GEBIED","provincie","gemeente","postcode","CATC","VHAG","WVLC","Beheerder","Bhrtel","Bhremail","Longitude","Latitude","OIDN","UIDN","TERRID","NISCODE","NAAM.1","DATPUBLBS","NUMAC","LENGTE","OPPERVL","GEMNAAM"
"TRUE","TRUE",NA,"Vogelzangbeek","y2ewymrj","TBD","YES","I_1600_2",NA,NA,NA,NA,NA,"Vlaams-Brabant",NA,1600,NA,NA,NA,NA,NA,NA,4.29266,50.80864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,"Kreek van Nieuwendamme","mjm4ndiy","TBD","YES","I_8433_1",NA,NA,NA,NA,NA,"West-Vlaanderen",NA,8433,NA,NA,NA,NA,NA,NA,2.796742,51.145493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,NA,"ywm4njlk","TBD","YES","I_8830_1",NA,NA,NA,NA,NA,"West-Vlaanderen",NA,8830,NA,NA,NA,NA,NA,NA,3.0645691,50.9858551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE","melding via Johan Auwerx dat hier veel kreeften zouden zitten",NA,"owm3nzbk","TBD","YES","I_3040_13",NA,NA,NA,NA,NA,"Vlaams-Brabant",NA,3040,NA,NA,NA,NA,NA,NA,4.6305187,50.8055279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,NA,"zjdlogvk","TBD","NO","V_8630_17",NA,NA,NA,NA,NA,"West-Vlaanderen",NA,8630,NA,NA,NA,NA,NA,NA,2.67575,51.015806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,NA,"njfjm2i0",NA,"YES","I_1980_9",NA,NA,NA,NA,NA,"Vlaams-Brabant",NA,1980,NA,NA,NA,NA,NA,NA,4.455003,50.9530568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,"Maatbeek","nwmzmtg3",NA,"YES","I_9960_1",NA,NA,NA,NA,NA,"Oost-Vlaanderen",NA,9960,NA,NA,NA,NA,NA,NA,3.73395,51.21716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,NA,"nwmzmtg3",NA,"YES","I_9968_1",NA,NA,NA,NA,NA,"Oost-Vlaanderen",NA,9968,NA,NA,NA,NA,NA,NA,3.70594,51.21781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,"Isabellawatering","nwmzmtg3",NA,"YES","I_9961_1",NA,NA,NA,NA,NA,"Oost-Vlaanderen",NA,9961,NA,NA,NA,NA,NA,NA,3.7022,51.24924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,"Watering De Herk","mdy2ngvi","TBD","YES","I_3512_1",NA,NA,NA,NA,NA,"Limburg",NA,3512,NA,NA,NA,NA,NA,NA,5.2421134,50.9197078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,NA,"mdflzwm0",NA,"NO","V_3920_1",NA,NA,NA,NA,NA,"Limburg",NA,3920,NA,NA,NA,NA,NA,NA,5.386785,51.238427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,"Sloot Groeneweg","mdflzwm0",NA,"NO","V_3910_1",NA,NA,NA,NA,NA,"Limburg",NA,3910,NA,NA,NA,NA,NA,NA,5.465145,51.231474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,NA,"mdflzwm0",NA,"NO","V_3920_2",NA,NA,NA,NA,NA,"Limburg",NA,3920,NA,NA,NA,NA,NA,NA,5.386569,51.238453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,"Watering de Burggravenstroom","owu3yjdl",NA,"NO","V_9940_1",NA,NA,NA,NA,NA,"Oost-Vlaanderen",NA,9940,NA,NA,NA,NA,NA,NA,3.6979296,51.1511301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRUE","TRUE",NA,"Watering de Burggravenstroom","owu3yjdl",NA,"NO","V_9940_2",NA,NA,NA,NA,NA,"Oost-Vlaanderen",NA,9940,NA,NA,NA,NA,NA,NA,3.6984454,51.1501778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
